T_K,species,composition_ref,source,anchor_class,log10P_anchor,log10P_model,residual,status,model_side,note
1500.0,Mg,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-11.6041,-11.4715,0.132566,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1500.0,O2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-6.63395,-6.63391,3.93765e-05,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1500.0,SiO2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-12.8875,-12.6867,0.200825,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1625.0,Na,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-5.30329,-5.64653,-0.34324,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1625.0,K,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-5.91958,-5.48752,0.432052,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1625.0,SiO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-11.4692,-10.5304,0.938889,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1625.0,Fe,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-9.09027,-8.67262,0.417657,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1625.0,FeO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-8.95571,-8.71029,0.245415,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1625.0,Mg,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-10.1212,-9.91211,0.209106,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1625.0,O2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-5.81456,-5.81473,-0.000172735,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1625.0,SiO2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-11.4122,-11.153,0.259197,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1750.0,Na,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-4.59028,-4.86268,-0.272404,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1750.0,K,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-5.26265,-4.68917,0.573475,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1750.0,SiO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-10.0206,-9.11565,0.904943,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1750.0,Fe,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-8.03362,-7.52979,0.503823,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1750.0,FeO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-7.97758,-7.60795,0.369628,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1750.0,Mg,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-8.85778,-8.59075,0.267034,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1750.0,O2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-5.11422,-5.11397,0.0002415,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1750.0,SiO2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-10.127,-9.84437,0.282671,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1875.0,Na,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-3.97259,-4.18778,-0.215184,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1875.0,K,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-4.69606,-4.00509,0.690962,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1875.0,SiO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-8.74899,-7.89519,0.8538,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1875.0,Fe,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-7.11974,-6.54806,0.571683,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1875.0,FeO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-7.13227,-6.66298,0.469291,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1875.0,Mg,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-7.76966,-7.45858,0.311081,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1875.0,O2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-4.50825,-4.50824,5.98629e-06,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1875.0,SiO2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-8.99763,-8.71533,0.2823,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1900.0,Na,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-3.85896,-4.06394,-0.204978,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1900.0,K,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-4.5917,-3.87908,0.712618,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1900.0,SiO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-8.51308,-7.67097,0.842114,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1900.0,Fe,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-6.95151,-6.36816,0.583343,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1900.0,FeO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-6.97676,-6.49007,0.486699,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1900.0,Mg,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-7.56991,-7.25146,0.318449,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1900.0,O2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-4.39683,-4.39688,-5.32431e-05,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1900.0,SiO2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-8.78802,-8.50792,0.280103,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2000.0,Na,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-3.43366,-3.60096,-0.167297,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2000.0,K,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-4.20011,-3.40801,0.792101,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2000.0,SiO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-7.62375,-6.83186,0.791894,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2000.0,Fe,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-6.32065,-5.6963,0.624349,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2000.0,FeO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-6.39416,-5.84517,0.548988,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2000.0,Mg,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-6.82264,-6.47901,0.343629,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2000.0,O2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-3.98001,-3.98016,-0.000159111,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2000.0,SiO2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-7.9978,-7.73184,0.265964,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2100.0,Na,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-3.18404,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2100.0,K,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-2.98386,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2100.0,SiO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-6.07495,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2100.0,Fe,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-5.09222,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2100.0,FeO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-5.26683,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2100.0,Mg,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-5.78614,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2100.0,O2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-3.60483,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2100.0,SiO2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-7.03218,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2125.0,Na,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-2.96056,-3.08622,-0.12566,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2125.0,K,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-3.762,-2.88435,0.877643,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2125.0,SiO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-6.62085,-5.89716,0.723692,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2125.0,Fe,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-5.6151,-4.95061,0.664487,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2125.0,FeO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-5.74389,-5.13151,0.612377,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2125.0,Mg,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-5.99053,-5.62397,0.366552,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2125.0,O2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-3.51688,-3.51684,4.04359e-05,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2125.0,SiO2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-7.10704,-6.86792,0.239117,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2200.0,Na,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-2.80667,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2200.0,K,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-2.60001,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2200.0,SiO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-5.38865,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2200.0,Fe,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-4.5462,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2200.0,FeO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-4.74573,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2200.0,Mg,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-5.16145,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2200.0,O2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-3.26569,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2200.0,SiO2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx (no printed cell at this T),model_model_MAGMA,,-6.39839,,ungateable,live_VapoRock_JANAF_fO2=MAGMA_O2,No MAGMA printed T cell — not used as published-table anchor
2250.0,Na,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-2.54269,-2.63111,-0.0884291,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2250.0,K,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-3.37242,-2.42145,0.950967,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2250.0,SiO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-5.72141,-5.06894,0.652468,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2250.0,Fe,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-4.987,-4.29242,0.694578,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2250.0,FeO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-5.16655,-4.50418,0.662373,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2250.0,Mg,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-5.25334,-4.87168,0.38166,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2250.0,O2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-3.10845,-3.10828,0.000161471,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2250.0,SiO2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-6.30889,-6.10342,0.205472,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2500.0,Na,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-1.83952,-1.86376,-0.0242366,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2500.0,K,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-2.71117,-1.64108,1.07009,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2500.0,SiO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-4.1762,-3.66792,0.508286,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2500.0,Fe,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-3.91695,-3.18536,0.731588,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2500.0,FeO,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-4.18626,-3.45519,0.731061,fail,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2500.0,Mg,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-4.00591,-3.61264,0.393271,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2500.0,O2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-2.42102,-2.42098,3.33549e-05,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
2500.0,SiO2,SF04-dun,Schaefer2004-MAGMA-valid.xlsx sheet=dun,model_model_MAGMA,-4.93935,-4.81228,0.127069,pass,live_VapoRock_JANAF_fO2=MAGMA_O2,MAGMA-native printed grid cell; k=5 model-model; fO2 pinned to MAGMA O2(g) polyfit (SF04 notebook protocol)
1917.186331,K,Hastie1981-case4-K-silicate,Hastie et al. 1981 experimental (Hastie1981-valid.xlsx),experimental_KEMS,-4.54975,-4.58881,-0.0390613,pass,live_VapoRock_JANAF_IW+dIW,k=2 experimental; source domain ≤~1961 K; dIW=2.4; edge of raise-1 band only
1917.28198,K,Hastie1981-case4-K-silicate,Hastie et al. 1981 experimental (Hastie1981-valid.xlsx),experimental_KEMS,-4.49349,-4.58838,-0.0948811,fail,live_VapoRock_JANAF_IW+dIW,k=2 experimental; source domain ≤~1961 K; dIW=2.4; edge of raise-1 band only
1955.824724,K,Hastie1981-case4-K-silicate,Hastie et al. 1981 experimental (Hastie1981-valid.xlsx),experimental_KEMS,-4.3439,-4.41626,-0.0723583,fail,live_VapoRock_JANAF_IW+dIW,k=2 experimental; source domain ≤~1961 K; dIW=2.4; edge of raise-1 band only
1907.7956677864036,SiO,Hastie1981-case4-K-silicate,Hastie et al. 1981 experimental (Hastie1981-valid.xlsx),experimental_KEMS,-6.08235,-6.24381,-0.161465,fail,live_VapoRock_JANAF_IW+dIW,k=2 experimental; source domain ≤~1961 K; dIW=2.4; edge of raise-1 band only
1909.7391894913835,SiO,Hastie1981-case4-K-silicate,Hastie et al. 1981 experimental (Hastie1981-valid.xlsx),experimental_KEMS,-5.93279,-6.22943,-0.296637,fail,live_VapoRock_JANAF_IW+dIW,k=2 experimental; source domain ≤~1961 K; dIW=2.4; edge of raise-1 band only
1948.1490556233848,SiO,Hastie1981-case4-K-silicate,Hastie et al. 1981 experimental (Hastie1981-valid.xlsx),experimental_KEMS,-5.68464,-5.9512,-0.266553,fail,live_VapoRock_JANAF_IW+dIW,k=2 experimental; source domain ≤~1961 K; dIW=2.4; edge of raise-1 band only
1960.7059493794673,O2,Hastie1981-case4-K-silicate,Hastie et al. 1981 experimental (Hastie1981-valid.xlsx),experimental_KEMS,-4.60038,-4.93127,-0.33089,fail,live_VapoRock_JANAF_IW+dIW,k=2 experimental; source domain ≤~1961 K; dIW=2.4; edge of raise-1 band only
1522.0,Na,deMaria1971-Apollo12,deMaria et al. 1971 KEMS,experimental_KEMS,-6.46008,,,ungateable,not_evaluated,Source domain T≤1522 K — BELOW raise-1 band; no extrapolation as anchor
2500.0,(multi),KEMS_highT_subset_t544,21-paper KEMS/Langmuir corpus high-T subset,experimental_KEMS,,,,ungateable,not_evaluated,ACQUISITION: HT-PLAN H3 — KEMS high-T is acquisition task not ready battery
